rowid;name;part_sp;rate_abs;page_resp
81463;укрспецтехніка;;1;1630
81464;укрспецтрансгаз;;1;1630
81465;укртелекоми;;1;1630
81466;укртелефільм;;1;1630
81467;укртесті;;1;1630
81468;укртехінвентаризація;;1;1630
81469;укртрангазу;;1;1630
81470;укртранс;;1;1630
81472;укртрансконтейнер;;1;1630
81473;укртрансконтейнера;;1;1630
81474;укртранслізингу;;1;1630
81475;укртранснафтою;;1;1630
81471;укртрансінспекція;;1;1630
81476;укрупнити;дієсл.;1;1630
81477;укрупнитися;дієсл.;1;1630
81426;укрєвроінфрапроект;;1;1629
81435;укрінтереси;;1;1629
81436;укріпляти;дієсл.;1;1629
81437;укрїнська;;1;1629
81478;укутувати;дієсл.;1;1630
81479;улагодити;дієсл.;1;1630
81480;уладзіміра;;1;1630
81482;уланський;прикметник;1;1630
81484;улаштовано;форма на -но/-то;1;1630
81485;улаштовуватися;дієсл.;1;1630
81486;улесливо;прислівн.;1;1630
81487;улещати;дієсл.;1;1630
81488;уливати;дієсл.;1;1630
81489;уливатися;дієсл.;1;1630
81493;уловлюватися;дієсл.;1;1630
81494;улофа;;1;1630
81495;улт;;1;1630
81496;улус;ім. ч. р.;1;1630
81498;улциня;;1;1630
81497;улцині;;1;1630
81499;ульбарів;;1;1630
81501;ульман;;1;1631
81502;ульріка;;1;1631
81503;ультимативність;ім. ж. р.;1;1631
81504;ультраконсервативний;прикметник;1;1631
81505;ульф;;1;1631
81506;ульфа;;1;1631
81508;ульянов-ленін;;1;1631
81509;ульянов-лєнін;;1;1631
81507;ульяновим-леніним;;1;1631
81510;ульянову-леніну;;1;1631
81511;ульянченко-тарасюка-руденко;;1;1631
81512;ульяхіної;;1;1631
81500;ульєром;;1;1630
81514;улюбленка;ім. ж. р.;1;1631
81513;улюбленіший;прикметник;1;1631
81515;улюлюкання;ім. с. р.;1;1631
81490;улісс;;1;1630
81491;уліцької;;1;1630
81516;уман;;1;1631
81517;умаров;;1;1631
81518;умаслити;дієсл.;1;1631
81519;умебльовувати;дієсл.;1;1631
81520;умертвляти;дієсл.;1;1631
81521;умивальник;ім. ч. р.;1;1631
81522;умиватися;дієсл.;1;1631
81523;умирання;ім. с. р.;1;1631
81524;умираючий;прикметник;1;1631
81525;умиротворений;прикметник;1;1631
81526;умиротворча;;1;1631
81527;умитий;прикметник;1;1631
81534;умлівати;дієсл.;1;1631
81535;умнова;;1;1631
81536;умнової;;1;1631
81537;умный;;1;1631
81538;умовитися;дієсл.;1;1631
81539;умовлено;форма на -но/-то;1;1631
81540;умовний;ім. ж. р.;1;1631
81541;умовчування;ім. с. р.;1;1631
81542;умоглядний;прикметник;1;1631
81543;умоглядно;прислівн.;1;1631
81544;умотивованість;ім. ж. р.;1;1631
81545;умою;;1;1631
81546;умп;;1;1631
81547;умс;;1;1631
81548;умудрений;прикметник;1;1631
81549;умудрити;дієсл.;1;1631
81529;умістити;дієсл.;1;1631
81530;уміститися;дієсл.;1;1631
81531;уміщений;прикметник;1;1631
81532;уміщувати;дієсл.;1;1631
81533;уміщуватися;дієсл.;1;1631
81550;уна;;1;1631
81551;унавозити;дієсл.;1;1632
81552;унамуно;;1;1632
81553;унаочнення;ім. с. р.;1;1632
81554;унаочнити;дієсл.;1;1632
81555;унаочнюватися;дієсл.;1;1632
81556;унаціональному;;1;1632
81557;унга;;1;1632
81559;ундо;;1;1632
81558;ундіна;;1;1632
81560;унесення;ім. с. р.;1;1632
81561;унеча-приморськ;;1;1632
81572;унк;;1;1632
81573;уно;;1;1632
81574;унпівцям;;1;1632
81575;унсо;;1;1632
81576;унсовці;;1;1632
81577;унсовців;;1;1632
81578;унсук;;1;1632
81579;унцпд;;1;1632
81562;уніа;;1;1632
81563;уніану;;1;1632
81564;уніатство;ім. с. р.;1;1632
81565;універсально;прислівн.;1;1632
81566;університатею;;1;1632
81567;університети-учасники;;1;1632
81568;унівінія;;1;1632
81569;унікальний;ім. ж. р.;1;1632
81570;уніфіковано;прислівн.;1;1632
81571;уніфікуватися;дієсл.;1;1632
81580;уоrкshіrе;;1;1632
81581;уоst;;1;1632
81582;уоu;;1;1632
81583;уоur;;1;1632
81584;уога-студією;;1;1632
81586;уол-стріт;;1;1632
81585;уолл;;1;1632
81588;уолтерс;;1;1632
81589;уолтерса;;1;1632
81590;уорд;;1;1632
81591;уорлд;;1;1632
81592;уормінгтон;;1;1632
81593;уоррена;;1;1632
81594;уотсон;;1;1632
81638;уп'ятьох;прислівн.;1;1633
81595;упа;абревіатура;1;1632
81597;упа-північ;;1;1632
81596;упаковуватися;дієсл.;1;1632
81598;упві;;1;1632
81599;упевнення;ім. с. р.;1;1632
81600;упевнити;дієсл.;1;1632
81601;упек;;1;1633
81602;упереваж;;1;1633
81603;упереджувати;дієсл.;1;1633
81604;упереміж;прислівн.;1;1633
81605;упереміш;прислівн.;1;1633
81606;упир;ім. ч. р.;1;1633
81607;уписаний;прикметник;1;1633
81608;упити;дієсл.;1;1633
81612;уплав;прислівн.;1;1633
81613;уплатити;дієсл.;1;1633
81614;уплетений;прикметник;1;1633
81615;упливти;дієсл.;1;1633
81616;уповання;ім. с. р.;1;1633
81617;уповати;дієсл.;1;1633
81618;уповноважено;форма на -но/-то;1;1633
81619;уповноважуватися;дієсл.;1;1633
81622;упокорений;прикметник;1;1633
81623;упокорювати;дієсл.;1;1633
81621;упокоїтися;дієсл.;1;1633
81624;уполномоченным;;1;1633
81625;уполномоченными;;1;1633
81626;упорядження;ім. с. р.;1;1633
81627;упорядковування;ім. с. р.;1;1633
81628;упорядниця;ім. ж. р.;1;1633
81629;упослідити;дієсл.;1;1633
81620;упоїти;дієсл.;1;1633
81630;уппсальський;;1;1633
81631;управление;;1;1633
81632;управления;;1;1633
81633;управо;прислівн.;1;1633
81634;упривілейований;прикметник;1;1633
81635;упрівати;дієсл.;1;1633
81636;упсала;;1;1633
81637;упускати;дієсл.;1;1633
81609;упівці;;1;1633
81610;упізнавання;ім. с. р.;1;1633
81611;упійманий;прикметник;1;1633
81639;уражено;форма на -но/-то;1;1633
81640;ураза;ім. ж. р.;1;1633
81641;уранішній;прикметник;1;1633
81643;урарту;ім. множ.;1;1633
81644;ураяти;дієсл.;1;1633
81645;урбана;;1;1633
81647;урбанський;;1;1633
81648;урбанського;;1;1633
81646;урбанізаційний;прикметник;1;1633
81649;урбен;;1;1633
81650;урвище;ім. с. р.;1;1633
81652;ургун;;1;1634
81653;уренгої;;1;1634
81654;уречевлений;прикметник;1;1634
81655;уривати;дієсл.;1;1634
81665;уркаїною;;1;1634
81666;уркм;;1;1634
81667;уркуста;;1;1634
81668;урланіс;;1;1634
81669;урнов;;1;1634
81670;урода;ім. ж. р.;1;1634
81671;урожа;;1;1634
81672;урожай-2012;;1;1634
81673;урожайний;прикметник;1;1634
81674;уроздріб;прислівн.;1;1634
81675;урологічний;прикметник;1;1634
81676;урологія;ім. ж. р.;1;1634
81677;урочний;прикметник;1;1634
81678;урп;абревіатура;1;1634
81679;"урп-""";;1;1634
81680;урслінгена;;1;1634
81681;урсс;;1;1634
81682;урсули;;1;1634
81683;урсулюка;;1;1634
81684;уругвая;;1;1634
81686;урус-шайтана;;1;1634
81687;урус-шайтаном;;1;1634
81685;урусови;;1;1634
81688;урухомити;дієсл.;1;1634
81689;урхо;;1;1634
81690;уршулею;;1;1634
81691;урюпінську;;1;1634
81692;урядити;ім. ч. р.;1;1634
81693;урядовий;ім. ч. р.;1;1634
81694;урятуватися;дієсл.;1;1634
81657;урівноважений;прикметник;1;1634
81658;урівноважити;дієсл.;1;1634
81659;урівноважувати;дієсл.;1;1634
81660;урівноважуватися;дієсл.;1;1634
81661;урівнюватися;дієсл.;1;1634
81662;урізноманітнюватися;дієсл.;1;1634
81664;урізьку;;1;1634
81663;урізькій;;1;1634
81695;уса;;1;1634
81697;усамою;;1;1634
81698;усаму;;1;1634
81696;усамітнюватися;дієсл.;1;1634
81699;усач;ім. ч. р.;1;1634
81700;усебічність;ім. ж. р.;1;1634
81702;усейна;;1;1635
81703;уселити;дієсл.;1;1635
81704;уселяти;дієсл.;1;1635
81705;усемогутність;ім. ж. р.;1;1635
81706;усенький;прикметник;1;1635
81707;усеосяжний;прикметник;1;1635
81708;усередину;прислівн.;1;1635
81709;усереднення;ім. с. р.;1;1635
81710;усереднювалась;дієсл.;1;1635
81711;усесильний;прикметник;1;1635
81712;усесторонній;прикметник;1;1635
81701;усеєвропейська;;1;1635
81713;усилити;дієсл.;1;1635
81714;усиновлювачі;;1;1635
81715;усиновляти;дієсл.;1;1635
81716;усипальниця;ім. ж. р.;1;1635
81717;усипаний;прикметник;1;1635
81718;усипляння;ім. с. р.;1;1635
81722;ускач;прислівн.;1;1635
81723;ускладненість;ім. ж. р.;1;1635
81724;ускова;;1;1635
81725;ускочити;дієсл.;1;1635
81726;уславити;дієсл.;1;1635
81727;уславитися;дієсл.;1;1635
81729;услуга;ім. ж. р.;1;1635
81728;услід;прийм.;1;1635
81730;усманов;;1;1635
81731;усмановим;;1;1635
81732;усмирити;дієсл.;1;1635
81733;усміхнено;прислівн.;1;1635
81734;усмішці;ім. ж. р.;1;1635
81735;усний;ім. ж. р.;1;1635
81736;успения;;1;1635
81737;успенське;;1;1635
81738;усрп;;1;1635
81739;усрс;;1;1635
81740;уставка;ім. ж. р.;1;1635
81742;установлювати;прислівн.;1;1635
81743;установник;ім. ч. р.;1;1635
81741;установі;ім. ж. р.;1;1635
81744;устаткований;прикметник;1;1635
81745;устаткувати;дієсл.;1;1635
